2023;Elecciones Generales;23/07/23;1;12;B;Blancos;3
2023;Elecciones Generales;23/07/23;1;12;B;Validos;489
2023;Elecciones Generales;23/07/23;1;12;B;Nulos;5
2023;Elecciones Generales;23/07/23;1;12;B;PSOE;131
2023;Elecciones Generales;23/07/23;1;12;B;FO;1
2023;Elecciones Generales;23/07/23;1;12;B;PP;214
2023;Elecciones Generales;23/07/23;1;12;B;PACMA;2
2023;Elecciones Generales;23/07/23;1;12;B;PCTE;0
2023;Elecciones Generales;23/07/23;1;12;B;PUM J;1
2023;Elecciones Generales;23/07/23;1;12;B;VOX;56
2023;Elecciones Generales;23/07/23;1;12;B;PUEDE;0
2023;Elecciones Generales;23/07/23;1;12;B;AEEV;1
2023;Elecciones Generales;23/07/23;1;12;B;RC;0
2023;Elecciones Generales;23/07/23;1;12;B;SUMAR;80
2023;Elecciones Generales;23/07/23;1;13;A;Electores;439
2023;Elecciones Generales;23/07/23;1;13;A;Abstenciones;114
2023;Elecciones Generales;23/07/23;1;13;A;Votantes;325
2023;Elecciones Generales;23/07/23;1;13;A;Blancos;3
2023;Elecciones Generales;23/07/23;1;13;A;Validos;324
2023;Elecciones Generales;23/07/23;1;13;A;Nulos;1
2023;Elecciones Generales;23/07/23;1;13;A;PSOE;90
2023;Elecciones Generales;23/07/23;1;13;A;FO;0
2023;Elecciones Generales;23/07/23;1;13;A;PP;122
2023;Elecciones Generales;23/07/23;1;13;A;PACMA;1
2023;Elecciones Generales;23/07/23;1;13;A;PCTE;0
2023;Elecciones Generales;23/07/23;1;13;A;PUM J;0
2023;Elecciones Generales;23/07/23;1;13;A;VOX;43
2023;Elecciones Generales;23/07/23;1;13;A;PUEDE;0
2023;Elecciones Generales;23/07/23;1;13;A;AEEV;1
2023;Elecciones Generales;23/07/23;1;13;A;RC;0
2023;Elecciones Generales;23/07/23;1;13;A;SUMAR;64
2023;Elecciones Generales;23/07/23;1;13;B;Electores;525
2023;Elecciones Generales;23/07/23;1;13;B;Abstenciones;149
2023;Elecciones Generales;23/07/23;1;13;B;Votantes;376
2023;Elecciones Generales;23/07/23;1;13;B;Blancos;2
2023;Elecciones Generales;23/07/23;1;13;B;Validos;375
2023;Elecciones Generales;23/07/23;1;13;B;Nulos;1
2023;Elecciones Generales;23/07/23;1;13;B;PSOE;112
2023;Elecciones Generales;23/07/23;1;13;B;FO;0
2023;Elecciones Generales;23/07/23;1;13;B;PP;156
2023;Elecciones Generales;23/07/23;1;13;B;PACMA;3
2023;Elecciones Generales;23/07/23;1;13;B;PCTE;0
2023;Elecciones Generales;23/07/23;1;13;B;PUM J;2
2023;Elecciones Generales;23/07/23;1;13;B;VOX;49
2023;Elecciones Generales;23/07/23;1;13;B;PUEDE;0
2023;Elecciones Generales;23/07/23;1;13;B;AEEV;0
2023;Elecciones Generales;23/07/23;1;13;B;RC;0
2023;Elecciones Generales;23/07/23;1;13;B;SUMAR;51
2023;Elecciones Generales;23/07/23;1;14;U;Electores;561
2023;Elecciones Generales;23/07/23;1;14;U;Abstenciones;127
2023;Elecciones Generales;23/07/23;1;14;U;Votantes;434
2023;Elecciones Generales;23/07/23;1;14;U;Blancos;8
2023;Elecciones Generales;23/07/23;1;14;U;Validos;432
2023;Elecciones Generales;23/07/23;1;14;U;Nulos;2
2023;Elecciones Generales;23/07/23;1;14;U;PSOE;104
2023;Elecciones Generales;23/07/23;1;14;U;FO;0
2023;Elecciones Generales;23/07/23;1;14;U;PP;207
2023;Elecciones Generales;23/07/23;1;14;U;PACMA;0
2023;Elecciones Generales;23/07/23;1;14;U;PCTE;0
